40	0.0434203419375364	3.31316773366115e-05
33.3333333333333	0.0252402718514669	4.47288817191172e-05
28.5714285714286	0.0070794745903524	4.39685445208396e-05
23.5294117647059	-0.0198478976363867	6.72161471367288e-05
21.0526315789474	-0.0377764042656993	6.09529553643828e-05
18.1818181818182	-0.0645919378461952	5.09740360141812e-05
15.3846153846154	-0.0999619833083212	3.76238192204497e-05
13.3333333333333	-0.134873734953426	7.86828372118924e-05
11.4285714285714	-0.17807869597447	7.1495912796318e-06
9.75609756097561	-0.22870407138497	4.33041712860268e-05
8.33333333333333	-0.286301132398838	7.26321751198344e-05
7.14285714285714	-0.349961802215925	7.40342679225352e-05
6.06060606060606	-0.426135595403448	4.21828432845612e-05
5.19480519480519	-0.504983026780508	0.000120531771631715
4.44444444444444	-0.591203132381888	5.58875836558444e-05
4	-0.65268322253902	0.000186405553662154
3.33333333333333	-0.763010209667084	0.000134171234213301
2.96296296296296	-0.835329928489632	7.8326793042094e-05
2.66666666666667	-0.899434439796216	0.00022448254724766
2.35294117647059	-0.973984770502224	0.000137543241069079
2	-1.06527264524642	7.88497623250064e-05
1.81818181818182	-1.11555870593783	0.000138947146777393
1.6	-1.17876785174314	7.79040117296168e-05
1.48148148148148	-1.21435792896921	0.000172307688225081
1.33333333333333	-1.26047548893924	0.000287262182506025
1.21212121212121	-1.29949013354222	0.000337765512599224
1.08108108108108	-1.34234673951121	0.000102099954576616
1	-1.36895436606445	0.000468984885262064
0.888888888888889	-1.4075822043817	0.000290028046966415
0.8	-1.43882805875156	0.000438185043175292
0.727272727272727	-1.46483910717371	0.000211314765377984
0.666666666666667	-1.48635013620239	0.000227706762913944
0.615384615384615	-1.5046384235368	0.000511400372974704
0.571428571428571	-1.52039083603468	0.000327759033092014
0.533333333333333	-1.53418359936265	5.18144173405544e-05
0.5	-1.54593091205606	0.000601001219448744
0.444444444444444	-1.5650649156015	0.000461319393314204
0.4	-1.58011072667582	0.000243435669545022
0.363636363636364	-1.59197314250681	0.0006446184474566
0.333333333333333	-1.60203956568391	0.000484301089157748
0.307692307692308	-1.61071854202941	0.000187879666620609
0.285714285714286	-1.61760325528082	0.000479392317126772
0.266666666666667	-1.62390679831024	0.00120478328953524
0.242424242424242	-1.63109935313504	0.000482898438445216
0.222222222222222	-1.63709132529278	0.000198314131869908
0.2	-1.64296749444056	0.000296031623233843
0.181818181818182	-1.64842530332813	0.00054550378692692
0.16	-1.65423062352612	0.000690690455000488
0.142857142857143	-1.65840387813364	0.000202976867383008
0.129032258064516	-1.661727348187	0.000162199009611064
0.117647058823529	-1.66439276776343	0.000163847288797716
0.108108108108108	-1.66658080133607	0.0001061782814596
0.1	-1.66816010465857	7.7110635664574e-05
0.0909090909090909	-1.6701658681509	0.000266774910647708
0.0833333333333333	-1.67154342878597	0.000653272732186672
0.0769230769230769	-1.6726503724108	0.000483983140075
