 Results of <E(T)E(0)>
           40            9    10.00000        0.000000000000000     
#No. bin=    1 from processor    0
   7.47569458   7.56242961   7.50877357   7.56758018   7.48075938   7.61880223
   7.94314713   8.06306470   8.13252174   8.12852128   7.98171485   7.96195545
   7.76175676   7.62731177   7.62444354   7.76364447   7.87216603   7.95694522
   7.95108471   7.90764894   7.91853697   7.87197988   7.73449472   7.77048060
   7.71198722   7.37323481   7.22750266   7.44404299   7.36639297   7.26649411
   7.31536608   7.29753195   7.15347027   7.15942111   7.14052179   7.06538246
   7.24463354   7.20386660   7.31196431   7.40803047   7.38168074   7.39636627
   7.43666942   7.64467416   7.47610927   7.49571159   7.38936367   7.29192206
   7.28976375   7.25598492   7.40820761   7.42780808   7.40540392   7.47169508
   7.46370413   7.47969936   7.33559760   7.43383869   7.53865993   7.66073449
   7.71931175   7.75868354   7.64631431   7.67025188   7.56312557   7.58971496
   7.66731448   7.56560166   7.61007636   7.65734685   7.76415352   7.88534571
   7.70956368   7.15824307   6.83849427   6.77736385   6.90981960   6.87984159
   6.96282727   7.02174651   7.08408973   7.12364548   7.17861212   7.53275952
   7.39414878   7.53293825   7.67868694   7.81123216   7.89704097   8.20275332
   8.18699214   8.21288035   8.03749339   8.00482855   7.85645018   7.86832884
   7.72078787   7.71233541   7.68960960   7.64312818   7.71814860   7.74997049
   7.62253263   7.64165666   7.43921373   7.32350970   7.25476545   7.22049945
   7.13817669   7.16261979   7.00271059   7.08049493   6.95704439   6.87447178
   0.80400000   2.45075050
#No. bin=    1 from processor    2
  28.02712097  23.76547706  20.66670610  18.32965791  16.53798094  15.14114203
  13.98900009  13.04942035  12.32844487  11.78812005  11.23946558  10.84609721
  10.59707771  10.33832827  10.21259506  10.03074867   9.86676148   9.82853440
   9.67358279   9.67660999   9.65908016   9.80612267   9.76246434   9.90116757
   9.94227706  10.02751409  10.17295776  10.38592594  10.67513909  11.05133177
  11.42318346  11.89575395  12.48542944  13.18848741  13.94477737  15.14791214
  16.56025905  18.36775079  20.73925333  23.83506775   4.72408931   5.65625773
   6.17150136   6.58883788   6.82527925   7.10309454   7.21361480   7.32915462
   7.50876949   7.60555890   7.65612821   7.73685086   7.76967337   7.68424623
   7.81716687   7.78439777   7.73137568   7.73417242   7.62257585   7.72404211
   7.63541863   7.66357550   7.67605293   7.58120553   7.67358065   7.64201358
   7.53579002   7.58747505   7.56567629   7.48568246   7.46305841   7.40765430
   7.30578099   7.30150669   7.16355412   7.02235042   6.81614722   6.58106183
   6.14185507   5.57265586   7.02223472   7.10388046   7.17344825   7.29857817
   7.42577245   7.54313796   7.58900691   7.64725485   7.72761929   7.70528959
   7.72169178   7.72609174   7.71119577   7.68785055   7.79104374   7.83208445
   7.81861434   7.87683629   7.71912578   7.73237216   7.64224384   7.69994940
   7.80749431   7.65110956   7.66522497   7.62706244   7.61787507   7.61579587
   7.64670434   7.55318401   7.62250228   7.54454669   7.55153697   7.47075350
   7.46306059   7.44202982   7.38179227   7.33152937   7.18852187   7.10356827
   4.72206467   5.66083157   6.29092994   6.72880974   6.91914351   7.17005593
   7.32526049   7.44420895   7.57338043   7.59965790   7.70681519   7.69629005
   7.67704014   7.56551876   7.60926703   7.73279566   7.73233006   7.82696470
   7.66925321   7.70496930   7.64023400   7.68676745   7.81238256   7.79203956
   7.71774040   7.65655009   7.65102466   7.53482818   7.61328756   7.56087040
   7.60566826   7.52394995   7.42359986   7.35117300   7.24042845   7.08673927
   6.86019207   6.62025472   6.18828797   5.54994150   7.11390093   7.19977944
   7.22987291   7.30537533   7.36910092   7.47992362   7.46930248   7.50423761
   7.53899354   7.59056685   7.66514057   7.65522877   7.69451628   7.68440109
   7.82020897   7.87717844   7.82646452   7.90489118   7.77858321   7.76438794
   7.70480472   7.76962863   7.74150756   7.41955826   7.63552206   7.65717273
   7.64121953   7.66537382   7.69418912   7.65781983   7.64660441   7.68048839
   7.68549890   7.70541507   7.62329469   7.57227225   7.48161439   7.44078747
   7.32776567   7.21854738   7.33824153   7.41106562   7.40470252   7.36130266
   7.31290887   7.37268252   7.37469867   7.41440857   7.53149574   7.54065452
   7.56385949   7.54232314   7.54646777   7.52954873   7.58129299   7.63254342
   7.56288479   7.56798290   7.49601204   7.55235762   7.51192693   7.62672597
   7.68660009   7.70889910   7.72038668   7.63755564   7.64146016   7.58814047
   7.64195346   7.61182724   7.68191829   7.63079884   7.62499001   7.61737074
   7.58096293   7.55051060   7.44606939   7.47947133   7.44476722   7.36052255
   7.17886756   7.28223175   7.26124905   7.35791411   7.39086343   7.45332648
   7.50420197   7.46970814   7.59843153   7.59639456   7.64889045   7.55784004
   7.63259811   7.62611654   7.77522046   7.74670072   7.64185319   7.76130386
   7.69417949   7.69910048   7.59433421   7.54735277   7.55829400   7.48136231
   7.63175896   7.57119357   7.59335146   7.66607668   7.75000893   7.75610863
   7.87327196   7.79640570   7.82714778   7.82455189   7.73801082   7.68979695
   7.57545486   7.58473458   7.43325072   7.32420848   7.14885355   7.25495601
   7.22449882   7.26317145   7.28648958   7.36272754   7.34781638   7.38341954
   7.50597862   7.56486178   7.61748990   7.64491028   7.62769226   7.58179202
   7.60852114   7.63457640   7.56410533   7.63753415   7.56128522   7.54563039
   7.58243596   7.61197559   7.75330358   7.52713224   7.62941640   7.57008487
   7.53850695   7.53804221   7.63970264   7.57101824   7.56731924   7.53092180
   7.48747321   7.52397001   7.48353479   7.47968884   7.41892228   7.37634630
   7.27424086   7.20764011   7.15328789   7.20019689   7.20297437   7.26255214
   7.34872922   7.44791507   7.43242987   7.50448536   7.62276340   7.60987684
   7.66886947   7.68109435   7.66376888   7.62185004   7.73020747   7.86988620
   7.87601356   7.99860100   7.86845928   7.99198104   7.96182463   7.98513728
   8.03251594   8.05558781   8.08565671   8.00843662   7.97816736   7.88648472
   7.84386323   7.75499463   7.74739429   7.65526206   7.49667375   7.40040104
   7.25944101   7.27532980   7.22145933   7.18587209   7.17118319   7.15028597
   0.80800000   2.47381372
#No. bin=    1 from processor    3
  26.80872380  22.71019507  19.74119327  17.53253028  15.74361624  14.35281484
  13.29822908  12.46106011  11.82158693  11.22514260  10.73719571  10.35166078
   9.94971012   9.84097710   9.62993433   9.56951364   9.50919879   9.38681347
   9.47381502   9.42529070   9.28885405   9.35919081   9.29875502   9.39623905
   9.39396123   9.58596350   9.67266348   9.88724274  10.18693605  10.38900573
  10.68081793  11.11603329  11.57948118  12.25303011  13.15226111  14.13468449
  15.35394059  17.11948163  19.50776851  22.60516257   4.42154326   5.18723415
   5.68943586   6.06509351   6.33935054   6.61071656   6.80047859   6.92540238
   6.99456109   7.02131504   7.08923738   7.11185990   7.06584335   7.15657381
   7.05350156   7.01188416   6.98097601   6.93956100   7.17606016   7.08018095
   7.05639311   7.30048390   7.36694140   7.38214946   7.30303741   7.34116714
   7.32413963   7.26460778   7.31447292   7.31734958   7.26103381   7.16802985
   7.03563375   6.98095832   6.82881220   6.61005451   6.31686827   5.96827292
   5.61396159   5.20212293   6.77892794   6.79284661   6.89429278   7.09431675
   7.13585850   7.23783326   7.23737092   7.27700824   7.21076830   7.02364055
   6.98553586   7.04452373   7.00048526   7.03729358   6.96273360   7.03913258
   7.17441764   7.29841644   7.45412914   7.29495956   7.16274566   7.15223116
   7.09885676   7.10304380   7.09255095   7.15908144   7.28061860   7.25390144
   7.35717994   7.26507824   7.16418783   7.13339254   7.07739470   7.10110465
   7.11960555   7.05795296   6.90512172   6.90761075   7.03763925   6.86301048
   4.46041611   5.29818136   5.89745048   6.38324062   6.70894233   6.92432063
   7.02194966   7.12045752   7.16721656   7.14062708   7.15423320   7.18511894
   7.11984040   7.21581983   7.32801507   7.50543094   7.59389649   7.47647150
   7.49946450   7.46240891   7.39556462   7.33580150   7.28265572   7.20890375
   7.15170728   7.19748446   7.23520001   7.17601536   7.21784233   7.01536430
   6.94170973   6.84752114   6.75104695   6.85512437   6.69404171   6.68840614
   6.72292677   6.37228525   6.03603728   5.30704668   6.88976017   6.95459283
   7.00637416   7.12721084   7.10893720   7.14655605   7.22648468   7.33917339
   7.38549699   7.32799476   7.39104536   7.45060455   7.48081433   7.54013906
   7.39202029   7.24505896   7.23402487   7.00766889   7.03643495   7.13270237
   7.36280407   7.53973552   7.46227012   7.44207951   7.34689182   7.36242676
   7.25176102   7.20433403   7.26940555   7.22910314   7.21085420   7.24117184
   7.19659076   7.16241921   7.11061820   7.15969609   7.10275736   7.05789232
   7.01846179   6.97297471   6.89513546   6.86776006   6.82744549   6.86806067
   6.87028574   6.89958452   7.01047931   7.09509750   7.09449116   7.00316964
   7.15057017   7.23343249   7.22419309   7.23216044   7.24436755   7.33365642
   7.34148510   7.22308431   7.27524513   7.06755190   7.02709288   7.11209465
   7.15218443   7.22233963   7.19673042   7.18338285   7.20812199   7.19721201
   7.21997503   7.15669558   7.08770941   7.01974200   6.91591008   6.93952408
   6.85421069   6.78923053   6.85095656   6.83048433   6.89105442   6.90663100
   6.66795698   6.69901012   6.79038534   6.81604611   6.76310284   6.87994773
   6.95224544   7.16521561   7.23336280   7.13399627   7.12604550   7.18483665
   7.20588221   7.20031190   7.08821563   6.97344401   6.92651345   6.89703191
   7.24859694   7.19540634   7.10632741   7.19112469   7.35559499   7.35517722
   7.38655010   7.41385132   7.45760061   7.45653461   7.37154527   7.23562728
   7.17058146   7.07177940   6.82616770   6.80711699   6.73856511   6.80503297
   6.79558812   6.73004181   6.76245216   6.75502130   6.86520957   6.92231493
   6.94328044   7.00857554   7.05620078   7.13678650   7.13045529   7.17537348
   7.19273941   7.09632702   7.10085513   7.16917752   7.20744859   7.17736002
   7.13471985   7.14368289   7.15853835   7.16684149   7.35252162   7.19491262
   7.26689853   7.44788531   7.38154747   7.32651210   7.28789838   7.35666200
   7.30535424   7.29519093   7.43283271   7.42810179   7.45107309   7.40881291
   7.28452650   7.22787539   7.11792566   6.91692778   6.73687606   6.61112991
   6.72323675   6.87385136   6.82331422   6.80821996   6.82256036   6.84102926
   6.78734925   6.84514622   6.85771851   6.86226796   6.86263256   6.76108191
   6.77205289   6.89802624   6.92569322   7.04680167   7.16223390   7.24678784
   7.40016779   7.37474007   7.59955501   7.48994603   7.39231170   7.34184303
   7.27344535   7.32126675   7.18682945   7.25828716   7.32387360   7.26222458
   7.27704701   7.23147787   7.18124972   7.24158077   7.15744633   7.15978265
   7.05253421   6.94599229   6.84150580   6.82149210   6.83300963   6.82420113
   0.77600000   2.36379850
#No. bin=    1 from processor    4
  27.35809460  23.09843962  20.13133825  17.93636963  16.16505087  14.75485645
  13.62769625  12.74891108  12.12547588  11.65960631  11.15191576  10.71028414
  10.43067264  10.17605974   9.94899811   9.80776152   9.75368475   9.62443632
   9.55221884   9.45125571   9.50808166   9.51403061   9.57860351   9.59295450
   9.68081117   9.75321652   9.90899078  10.19572770  10.52505506  10.74799989
  11.16251601  11.57620026  12.07078416  12.73852147  13.67749970  14.75927333
  16.11851886  17.84745268  20.08859510  23.09738097   4.67830724   5.53020579
   6.12057564   6.56715218   6.83723682   6.97601068   7.19062322   7.27334439
   7.40416704   7.52619544   7.46902048   7.40494206   7.45997588   7.46079210
   7.45762385   7.51499618   7.57472722   7.50877090   7.55074816   7.57219814
   7.58471595   7.60269050   7.64009206   7.55474986   7.52232671   7.46514360
   7.49511721   7.53851177   7.54770402   7.50188998   7.50896258   7.40944274
   7.38421064   7.29630637   7.17189525   7.02004142   6.81522829   6.53140289
   6.10492906   5.52825862   7.16183197   7.23141831   7.23811405   7.31463159
   7.31567301   7.20168475   7.27403556   7.30371646   7.30238276   7.39266117
   7.30138871   7.34852484   7.43755812   7.36174070   7.32210116   7.37455450
   7.45118878   7.34866063   7.30838827   7.34649521   7.31560097   7.30460858
   7.39424562   7.37068943   7.36321106   7.30151063   7.33690246   7.50656198
   7.42224210   7.30210512   7.33402323   7.27511280   7.31808143   7.37694220
   7.45654865   7.45751622   7.40198067   7.32771220   7.21329923   7.16774156
   4.48287791   5.42764121   6.04134343   6.45537399   6.75656542   6.95628406
   7.16120252   7.27895849   7.28099150   7.35140075   7.35940649   7.35781921
   7.42668813   7.46047255   7.45763359   7.49113285   7.51176470   7.43948417
   7.45619758   7.43452840   7.41262793   7.40883739   7.42567135   7.39130782
   7.40373668   7.37771290   7.39228324   7.43693576   7.44475580   7.40359187
   7.34958267   7.24939405   7.13260107   7.10173027   7.03348483   6.86099267
   6.68845117   6.35692356   5.93469727   5.31348234   6.91488721   7.03174451
   7.05980200   7.14040825   7.20324670   7.18485811   7.28845529   7.33039261
   7.38493944   7.46890903   7.42277701   7.41004166   7.49161061   7.46459812
   7.47271043   7.54320305   7.60180007   7.56077656   7.56651271   7.54903439
   7.55684428   7.55083062   7.55846017   7.55021728   7.53792814   7.48279654
   7.48011979   7.51878804   7.50113799   7.42298861   7.44452511   7.42120257
   7.40019764   7.41375827   7.41167301   7.34190476   7.30273416   7.19854865
   7.07963495   6.95209384   6.95828274   7.04316069   7.06990651   7.13587650
   7.22815001   7.19053757   7.30091418   7.33157196   7.41883487   7.50769522
   7.41693053   7.32673795   7.40773034   7.43429223   7.44647458   7.50361688
   7.51634270   7.45809127   7.45000676   7.43945974   7.41108435   7.39194347
   7.44013195   7.42833837   7.43824017   7.39829052   7.45516670   7.51094544
   7.49480690   7.39679553   7.35003451   7.25744363   7.24890838   7.24609048
   7.24096281   7.15286389   7.17794564   7.07003374   7.00160216   6.96216445
   6.80704177   6.95249453   6.99820292   7.04817601   7.10818308   7.10989651
   7.14120042   7.17960204   7.28581723   7.36217270   7.29866783   7.31043516
   7.41156317   7.48344482   7.45742417   7.53689533   7.58106966   7.47618737
   7.48812483   7.51941526   7.58459392   7.55185057   7.54151173   7.46355132
   7.47689094   7.46822597   7.50515770   7.56271940   7.46527024   7.40127392
   7.43198001   7.37887996   7.29816413   7.31994445   7.31888016   7.29151158
   7.28078752   7.20744694   7.06169862   6.91941216   6.94175110   6.97043746
   6.93808951   7.00405716   7.01707610   7.08381809   7.14998723   7.24223282
   7.26396951   7.29935596   7.26489061   7.22207439   7.36503019   7.40756618
   7.43960209   7.49433134   7.53393590   7.50018684   7.51892397   7.48055222
   7.47207651   7.43861301   7.48085152   7.48162102   7.49150013   7.49352478
   7.47508333   7.51586504   7.51925464   7.44524761   7.43268947   7.34749596
   7.29357612   7.33194171   7.25808536   7.23575945   7.21073870   7.13536136
   7.02073028   6.99237448   7.09043739   7.11267687   7.15473303   7.19470031
   7.18268001   7.19508132   7.29442393   7.37851672   7.35864150   7.41108901
   7.42411480   7.40148137   7.48833400   7.42032569   7.42420884   7.48162932
   7.59218238   7.55010963   7.58899484   7.61691338   7.65990166   7.64428213
   7.64241229   7.61913731   7.56328864   7.53602100   7.62736714   7.68929949
   7.59529964   7.55059301   7.46549301   7.26833593   7.25127459   7.12311025
   7.12919055   7.19497774   7.16751536   7.18545038   7.09146483   7.04932057
   0.79200000   2.40791335
#No. bin=    1 from processor    5
  25.97924336  22.07440169  19.21820984  16.97320037  15.35591245  14.02220942
  12.97626774  12.12586001  11.43736317  10.83038937  10.37030837  10.13839500
   9.82307514   9.57916903   9.43325195   9.44637809   9.28844208   9.11754190
   9.09639281   9.15146703   9.11765861   9.08698098   9.10250117   9.09714703
   9.19141732   9.25259961   9.49802531   9.65975363   9.98248917  10.23579947
  10.64910876  11.13020553  11.62820139  12.28262359  13.08098383  14.02917127
  15.20389989  16.91713096  19.13136082  22.01397059   4.47081507   5.20456048
   5.83247589   6.10989403   6.36713197   6.56236387   6.69153145   6.78068229
   6.81157799   6.85305426   6.93598832   7.07932923   7.08785987   7.02570656
   7.06676971   7.13879277   7.08405076   7.06045708   7.14209477   7.13507920
   7.19331406   7.11972223   7.11082694   6.97673170   6.99464655   6.90904810
   6.85842160   6.88730946   6.98129698   6.89206293   6.97125094   7.08382376
   7.01458889   6.93723426   6.85268097   6.64497281   6.37095219   6.12601544
   5.71001913   5.17909390   6.96096554   6.91258541   6.96861800   7.00789509
   7.05961462   7.07410445   7.21720601   7.29355340   7.34916724   7.29799114
   7.23764831   7.33050553   7.35013117   7.28409597   7.39099305   7.46458871
   7.39989020   7.39844417   7.39728302   7.44361100   7.41624899   7.26486867
   7.26129055   6.96757176   7.02302337   7.05276162   7.12024477   7.14259616
   7.21964671   7.18284116   7.20441025   7.23153609   7.09876706   7.04004553
   6.99551277   6.96550501   6.89786792   6.88141377   6.82001359   6.84249929
   4.37718296   5.08747350   5.74678917   6.06807024   6.36086220   6.50770027
   6.64384532   6.72755809   6.81111853   6.81470432   6.88077711   7.01253054
   7.00747172   6.96415867   6.96887330   7.04157151   7.11869853   7.04127646
   7.06236447   7.03381185   7.17053291   7.13570382   7.13229317   7.06664429
   7.11284827   7.15685444   7.12698988   7.08929734   7.06286907   7.01318918
   6.98416058   6.90062118   6.79005325   6.76323821   6.65770890   6.49064720
   6.32392937   6.09555994   5.72602328   5.19177083   6.57848961   6.61463810
   6.74284806   6.76020515   6.86152993   6.92763690   6.95025181   6.98321866
   6.98047958   7.00886750   7.08623633   7.18995707   7.12137613   7.10214736
   7.16502451   7.21160358   7.09572235   7.04252277   7.09163090   7.14182771
   7.19303100   7.16585652   7.19601520   7.18133677   7.17417529   7.14252980
   7.11764573   7.12773398   7.11070838   7.03776031   7.03140615   6.98096099
   7.01304267   7.00032815   7.02022823   6.91161424   6.80884421   6.75995046
   6.73646544   6.62567572   6.77230042   6.66419186   6.73491554   6.68093272
   6.83706762   6.83810230   6.92756351   6.86072006   7.00639429   6.99562752
   7.01993601   7.25833974   7.00830158   7.01157072   6.96982744   7.39178456
   7.16734745   7.10616563   7.14875883   7.14673660   7.23103738   7.17176240
   7.15167301   7.07941137   7.18511419   7.16490383   7.18635380   7.13641227
   7.12897600   7.07143740   7.03523679   6.92893868   6.92235701   6.95900363
   6.96755204   6.91396463   6.87053659   6.83938208   6.88316407   6.81482805
   6.80552114   6.71244795   6.79377566   6.81845383   6.87971390   6.94443463
   7.05574363   7.13744277   7.25857712   7.21634503   7.19058813   7.26636409
   7.36248710   7.33591786   7.29558687   7.46805840   7.50954237   7.43128975
   7.37720264   7.11838214   7.19813474   7.07389009   7.06473831   7.05970753
   7.02071355   7.00509282   7.08604075   7.04858817   7.10395221   7.11047585
   7.17450028   7.20189479   7.27584443   7.22293413   7.20239541   7.13267259
   7.00413144   6.92150228   6.89521786   6.76947132   6.84437635   6.84707378
   6.86887975   6.83452244   6.85825847   6.92810020   7.01468853   6.96091890
   6.86927967   6.90690387   6.88504762   6.80087124   7.14933887   7.11496393
   7.16787843   7.01291807   7.22040168   7.23632491   7.23623567   7.18906512
   7.10357512   7.07568928   7.08659979   7.03055651   7.04316099   7.07628029
   7.11923319   7.10987916   7.12943293   7.04455853   7.08301600   7.03129261
   7.00217706   7.03036053   7.03294292   6.96992766   6.93973456   6.94956352
   6.91583154   6.85667823   6.56008926   6.59277764   6.71378577   6.59917029
   6.67438068   6.67636646   6.80936583   6.80623061   6.80438381   6.72735598
   6.76004722   6.83695600   7.20723017   7.18424517   7.03113041   7.13867307
   7.46437144   7.45898704   7.35610251   7.30009718   7.28658057   7.25734348
   7.22906879   7.45290338   7.03420535   7.03356834   7.02563462   7.00540095
   6.97739747   6.90275608   6.89207126   6.84967596   6.79391341   6.82517932
   6.89908886   6.79663975   6.67501089   6.62252265   6.47701327   6.49453436
   0.74800000   2.29755048
#No. bin=    1 from processor    6
  27.30380447  23.11688006  19.97799433  17.64873527  15.93898219  14.59462649
  13.49163540  12.65896907  12.01343391  11.40995091  10.90220395  10.59372739
  10.32471940  10.06839120   9.83647821   9.72124306   9.55217589   9.44473351
   9.53402072   9.49901115   9.44147640   9.40854748   9.54729853   9.54756611
   9.67773099   9.78295644   9.87614084  10.01179792  10.12055411  10.40117601
  10.83015705  11.26902849  11.86826635  12.53528297  13.42592141  14.57281559
  15.96000243  17.64791762  20.00365671  23.05578624   4.66092253   5.45644432
   5.99246320   6.44046374   6.76497617   6.92997559   7.09571270   7.16834457
   7.24285201   7.26240820   7.27739464   7.39564024   7.45479654   7.40154142
   7.35494838   7.41021604   7.38953160   7.36778827   7.43798785   7.40958266
   7.46115831   7.42183478   7.38671789   7.38922830   7.39684025   7.39890988
